split,utterance_id,text,token,source,offset
train,train-YH-999_SP08_0655448_0656264-13e0f3043b0b,ʂɨMliFkəwM,˥,F,5
train,train-YH-999_SP08_0655448_0656264-13e0f3043b0b,ʂɨMliFkəwM,˧,F,5
train,train-YH-999_SP08_0655448_0656264-13e0f3043b0b,ʂɨMliFkəwM,˧,M,9
train,train-YH-999_SP08_1061870_1062235-ecbd1bee03e8,hɛMlɛF,˧,M,2
train,train-YH-999_SP08_1061870_1062235-ecbd1bee03e8,hɛMlɛF,˥,F,5
train,train-YH-999_SP08_1061870_1062235-ecbd1bee03e8,hɛMlɛF,˧,F,5
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˥,F,3
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˧,F,3
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˧,M,9
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˥,F,13
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˧,F,13
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˧,M,16
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˧,M,22
train,train-YH-999_SP07_3364029_3365429-abdc3312835e,jəwF ɕjawMtʰuFtiM tʂʰɔMtsuM,˧,M,26
train,train-YH-999_SP08_6529996_6530648-b110e73bc095,aM,˧,M,1
train,train-YH-758_SP01_2832683_2833485-a04f7d85c410,kɔŋMluMtʰiFniNM,˧,M,3
train,train-YH-758_SP01_2832683_2833485-a04f7d85c410,kɔŋMluMtʰiFniNM,˧,M,6
train,train-YH-758_SP01_2832683_2833485-a04f7d85c410,kɔŋMluMtʰiFniNM,˥,F,10
train,train-YH-758_SP01_2832683_2833485-a04f7d85c410,kɔŋMluMtʰiFniNM,˧,F,10
train,train-YH-758_SP01_2832683_2833485-a04f7d85c410,kɔŋMluMtʰiFniNM,N,N,13
train,train-YH-758_SP01_2832683_2833485-a04f7d85c410,kɔŋMluMtʰiFniNM,˧,M,14
train,train-YH-999_SP07_5094182_5095159-181d939e5872,jiMtʰjæM hawMtɔMtɕʰjæM,˧,M,2
train,train-YH-999_SP07_5094182_5095159-181d939e5872,jiMtʰjæM hawMtɔMtɕʰjæM,˧,M,7
train,train-YH-999_SP07_5094182_5095159-181d939e5872,jiMtʰjæM hawMtɔMtɕʰjæM,˧,M,12
train,train-YH-999_SP07_5094182_5095159-181d939e5872,jiMtʰjæM hawMtɔMtɕʰjæM,˧,M,15
train,train-YH-999_SP07_5094182_5095159-181d939e5872,jiMtʰjæM hawMtɔMtɕʰjæM,˧,M,21
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˥,F,2
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,F,2
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,5
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,9
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,12
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,15
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,20
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,23
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,R,27
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˥,R,27
train,train-YH-868_SP04_2448190_2449305-c5133ecea7b9,kɨFtəM təMpɔMwaM tɕiMwuMpawRjiM,˧,M,30
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˧,R,2
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˥,R,2
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˧,M,6
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˥,F,9
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˧,F,9
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˧,M,14
train,train-YH-758_SP01_0604117_0605014-22d3df6498a7,ʂɨR mɔMtɔF tɕiMpawM,˧,M,18
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˧,M,3
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˥,F,6
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˧,F,6
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˧,M,10
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˥,F,13
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˧,F,13
train,train-YH-999_SP07_1419210_1420054-72d30aa20539,həɹMlyF kiMwaFnæM,˧,M,16
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˧,M,1
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˥,F,5
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˧,F,5
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˥,F,9
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˧,F,9
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˧,M,13
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˥,F,17
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˧,F,17
train,train-YH-999_SP08_5787368_5788336-745ac26d4181,ɛMlyɛF awF taMtsəFtsaM,˧,M,21
train,train-YH-868_SP04_2823071_2823537-29d6407d60ad,tʂaMtsɨF tɕəwR,˧,M,3
train,train-YH-868_SP04_2823071_2823537-29d6407d60ad,tʂaMtsɨF tɕəwR,˥,F,7
train,train-YH-868_SP04_2823071_2823537-29d6407d60ad,tʂaMtsɨF tɕəwR,˧,F,7
train,train-YH-868_SP04_2823071_2823537-29d6407d60ad,tʂaMtsɨF tɕəwR,˧,R,13
train,train-YH-868_SP04_2823071_2823537-29d6407d60ad,tʂaMtsɨF tɕəwR,˥,R,13
train,train-YH-758_SP02_2504225_2504790-560999056d2d,ɔM,˧,M,1
train,train-YH-999_SP07_3467711_3468566-c585c16129ef,wajMtʰəwMtɕʰiM,˧,M,3
train,train-YH-999_SP07_3467711_3468566-c585c16129ef,wajMtʰəwMtɕʰiM,˧,M,8
train,train-YH-999_SP07_3467711_3468566-c585c16129ef,wajMtʰəwMtɕʰiM,˧,M,13
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˥,F,3
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˧,F,3
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˧,M,6
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˥,F,9
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˧,F,9
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˧,M,13
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˧,R,17
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˥,R,17
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˥,F,20
train,train-YH-868_SP05_3466603_3467580-23a01b5af5a2,kjaF əMtəF ɦɛMɕyɛR aF,˧,F,20
train,train-YH-868_SP06_3291274_3292015-a8d48d82090b,maMtʂwaF,˧,M,2
train,train-YH-868_SP06_3291274_3292015-a8d48d82090b,maMtʂwaF,˥,F,7
train,train-YH-868_SP06_3291274_3292015-a8d48d82090b,maMtʂwaF,˧,F,7
train,train-YH-999_SP08_3666210_3666789-9be0935a61fb,əNM,N,N,1
train,train-YH-999_SP08_3666210_3666789-9be0935a61fb,əNM,˧,M,2
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,3
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˥,F,7
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,F,7
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˥,H,11
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,15
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,18
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,22
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,25
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˥,F,30
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,F,30
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,34
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˥,F,37
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,F,37
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˥,F,41
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,F,41
train,train-YH-868_SP06_1303349_1304615-faaa9cbe51bb,kəɹMkəɹF suHlɛnMnæM muMtəM tʰaF zɨMtɛF kɨFtəM,˧,M,44
train,train-YH-999_SP07_5349455_5350097-4773a436f141,wɛjMməNM,˧,M,3
train,train-YH-999_SP07_5349455_5350097-4773a436f141,wɛjMməNM,N,N,6
train,train-YH-999_SP07_5349455_5350097-4773a436f141,wɛjMməNM,˧,M,7
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˥,F,2
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˧,F,2
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˧,M,5
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˧,R,11
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˥,R,11
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˥,F,17
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˧,F,17
train,train-YH-999_SP07_3699823_3700847-ad4e6ecf10c2,həFtəM tɕəwR tʂɔŋFtsɨM,˧,M,21
train,train-YH-758_SP02_0880286_0880920-ecf01d01de43,təɹMʐɛjM,˧,M,3
train,train-YH-758_SP02_0880286_0880920-ecf01d01de43,təɹMʐɛjM,˧,M,7
train,train-YH-999_SP07_0764512_0765420-5caa60968c2c,pɛjMjyMmjawM,˧,M,3
train,train-YH-999_SP07_0764512_0765420-5caa60968c2c,pɛjMjyMmjawM,˧,M,6
train,train-YH-999_SP07_0764512_0765420-5caa60968c2c,pɛjMjyMmjawM,˧,M,11
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˥,F,2
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,F,2
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,6
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˥,F,10
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,F,10
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,14
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˥,F,18
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,F,18
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,22
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˥,F,25
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,F,25
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,28
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˥,F,32
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,F,32
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,35
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,39
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,M,42
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˧,R,46
train,train-YH-868_SP04_1698051_1700441-63820135ada2,ənF lɔMtʰiF aɹMləɹF zɨMtɛFnæM kɨFtəMwujMnæM mɛR,˥,R,46
train,train-YH-868_SP04_2970166_2970837-bf4174c155f6,jiMjaM,˧,M,2
train,train-YH-868_SP04_2970166_2970837-bf4174c155f6,jiMjaM,˧,M,5
train,train-YH-758_SP03_2293132_2293580-5c80c56a5f30,əNM,N,N,1
train,train-YH-758_SP03_2293132_2293580-5c80c56a5f30,əNM,˧,M,2
train,train-YH-999_SP07_3890994_3891776-4da1512d915e,ɔM,˧,M,1
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,M,3
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˥,F,7
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,F,7
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,M,10
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,M,14
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˥,F,17
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,F,17
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,M,21
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,N,N,26
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˥,H,27
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,M,31
train,train-YH-868_SP04_2992940_2994007-c81ffaeac56d,təɹMkəɹFnæM tæMmæF ɦɛMtɕʰiNHtʰaMnæM,˧,M,34
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˧,M,5
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˧,M,8
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˧,M,13
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˥,F,18
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˧,F,18
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˧,M,24
train,train-YH-999_SP07_5166332_5167785-79f31a9e9fa9,tɕʰwæMpuM kyɛMtɕjaF tʂʰɔMtɕʰjæM,˧,M,30
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˧,M,1
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˥,H,4
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˧,M,8
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˧,M,12
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˧,M,18
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˥,F,22
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˧,F,22
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˥,F,26
train,train-YH-758_SP01_1699757_1700837-69d063918927,ɛMlɛH ɦæMtɕiM tɕjæMmɛjF lɛF,˧,F,26
train,train-YH-999_SP08_2459364_2459861-e715a060e8a5,ʂɨM ajF,˧,M,2
train,train-YH-999_SP08_2459364_2459861-e715a060e8a5,ʂɨM ajF,˥,F,6
train,train-YH-999_SP08_2459364_2459861-e715a060e8a5,ʂɨM ajF,˧,F,6
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˥,F,3
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,F,3
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,9
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,13
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,17
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,20
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˥,F,23
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,F,23
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,29
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˥,F,32
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,F,32
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˥,F,36
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,F,36
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,39
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,N,N,42
train,train-YH-868_SP06_1172844_1174281-00d382ca6031,tʂɨFtɕʰjaMtsɨM kuMkuMhaF tɕʰyMjyF həFtəMniNM,˧,M,43
train,train-YH-758_SP02_0047426_0048066-4c1e66442731,wæNMtsaM,N,N,2
train,train-YH-758_SP02_0047426_0048066-4c1e66442731,wæNMtsaM,˧,M,3
train,train-YH-758_SP02_0047426_0048066-4c1e66442731,wæNMtsaM,˧,M,7
train,train-YH-999_SP07_3509519_3510542-3a0ea2fcb154,tɕiMtʰaM jiMnæM tɕəwR,˧,M,3
train,train-YH-999_SP07_3509519_3510542-3a0ea2fcb154,tɕiMtʰaM jiMnæM tɕəwR,˧,M,7
train,train-YH-999_SP07_3509519_3510542-3a0ea2fcb154,tɕiMtʰaM jiMnæM tɕəwR,˧,M,11
train,train-YH-999_SP07_3509519_3510542-3a0ea2fcb154,tɕiMtʰaM jiMnæM tɕəwR,˧,M,14
train,train-YH-999_SP07_3509519_3510542-3a0ea2fcb154,tɕiMtʰaM jiMnæM tɕəwR,˧,R,20
train,train-YH-999_SP07_3509519_3510542-3a0ea2fcb154,tɕiMtʰaM jiMnæM tɕəwR,˥,R,20
train,train-YH-758_SP02_2295750_2296382-3bc40a0bbfc4,hajMʂɨF tɛMlyM,˧,M,3
train,train-YH-758_SP02_2295750_2296382-3bc40a0bbfc4,hajMʂɨF tɛMlyM,˥,F,6
train,train-YH-758_SP02_2295750_2296382-3bc40a0bbfc4,hajMʂɨF tɛMlyM,˧,F,6
train,train-YH-758_SP02_2295750_2296382-3bc40a0bbfc4,hajMʂɨF tɛMlyM,˧,M,10
train,train-YH-758_SP02_2295750_2296382-3bc40a0bbfc4,hajMʂɨF tɛMlyM,˧,M,13
train,train-YH-999_SP08_3686839_3687443-acc023298fde,paM,˧,M,2
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˥,F,3
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˧,F,3
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˧,M,6
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˧,R,10
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˥,R,10
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˧,M,13
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˧,M,18
train,train-YH-999_SP07_5140321_5141683-962826e59649,tʂɨFʂiM naRkəM haŋMmuM,˧,M,21
train,train-YH-868_SP04_1671926_1672676-7855b161d21c,ɦəɹMpɔF həFtəMsɨM,˧,M,3
train,train-YH-868_SP04_1671926_1672676-7855b161d21c,ɦəɹMpɔF həFtəMsɨM,˥,F,6
train,train-YH-868_SP04_1671926_1672676-7855b161d21c,ɦəɹMpɔF həFtəMsɨM,˧,F,6
